RACE_CATEGORY,LATIN,NON_US_CITIZEN,HH_AGE,MALE,GRAD_CATEGORY,MAR_CATEGORY,YNGKIDS,SENIORS,DISABLED,NUM_MEMBERS,INCOME,LN_INCOME,STAY_CATEGORY,HOUSE_AGE,UNIT_CATEGORY,NOGOODSCHOOL,NOGOODPTRNS,HIGH_PCRIME,HIGH_SCRIME,HIGH_RISK,RENT_CONTROL,HUD_CATEGORY,DIV4,COMPOSITE_HI2,INCOME_CATEGORY,WHITE,BLACK,ASIAN,OTHER_RACE,MARRIED,SEPARATED,NEVER_MARRIED,HUD_HOU,HUD_HCV,HUD_NON,ONE_FAMILY_HOUSE,APARTMENT,MOBILE_HOUSE,DIV4_1,DIV4_2,DIV4_3,DIV4_4,UNDSCHOOL,HIGHSCHOOL,COLLEGE,BACHELOR,MASTER,STAY_0_5,STAY_5_10,STAY_10_MORE
1,0,0,67.0,1,5,1,0,1,0,1,28400.0,10.254179634797001,1,21.0,2,0,0,0,0,1,0,3,4,0,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
2,0,0,50.0,0,1,2,0,0,0,1,32000.0,10.373522431293592,1,71.0,1,0,0,0,0,0,0,3,2,0,3.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2,0,0,41.0,0,4,1,0,0,1,3,64000.0,11.06665398721974,2,101.0,1,1,1,0,0,0,0,3,2,0,3.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2,0,0,29.0,1,3,2,0,0,0,2,42000.0,10.645448706505872,1,11.0,2,0,1,0,0,0,0,3,3,1,3.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,1,0,37.0,1,5,2,0,0,0,1,32000.0,10.373522431293592,1,51.0,2,0,0,0,0,0,0,3,2,0,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1,0,0,61.0,0,4,2,0,0,0,2,48500.0,10.789339695269716,1,71.0,1,0,0,0,0,1,0,3,3,0,3.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0,0,65.0,1,2,3,0,1,0,1,38600.0,10.5610334618531,3,61.0,2,0,0,0,1,0,0,3,4,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1,0,0,23.0,0,4,3,0,0,0,2,58000.0,10.968215530759236,1,21.0,2,0,0,1,1,0,0,3,4,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1,1,0,48.0,1,3,1,0,0,0,2,60000.0,11.002116507732017,1,41.0,1,0,0,0,0,0,0,3,3,1,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,78.0,0,5,2,0,1,1,4,60000.0,11.002116507732017,1,31.0,1,1,0,0,0,0,0,3,3,1,3.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1,1,0,41.0,0,2,2,0,0,0,2,59000.0,10.985309671896763,1,7.0,2,0,0,0,0,0,0,3,3,0,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
4,0,0,35.0,0,3,2,0,0,0,2,60000.0,11.002116507732017,1,41.0,2,0,0,1,1,0,0,3,3,0,3.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,1,0,63.0,0,3,2,0,0,0,2,46600.0,10.74937727911096,1,61.0,2,0,0,0,0,0,0,3,3,0,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,64.0,1,3,1,0,1,0,4,83100.0,11.32781201446548,2,21.0,1,0,1,0,0,0,0,3,3,0,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,1,0,59.0,1,2,1,0,1,1,6,93000.0,11.440365524765756,1,21.0,1,0,0,0,0,0,0,3,4,0,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
4,0,0,31.0,0,2,1,0,0,0,3,78000.0,11.264476926102367,1,51.0,2,0,1,0,0,0,0,3,4,0,3.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
2,0,0,45.0,1,2,3,0,0,0,2,50000.0,10.819798284210286,1,51.0,1,0,0,0,0,0,0,3,3,0,3.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2,1,0,37.0,0,2,3,0,0,0,4,68600.0,11.136062390867204,2,31.0,2,0,1,1,0,0,0,3,3,0,3.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2,0,0,36.0,1,2,1,1,0,0,4,100000.0,11.51293546492023,1,3.0,1,0,1,0,1,0,0,3,4,0,3.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,0,40.0,1,4,3,0,0,0,1,50000.0,10.819798284210286,1,31.0,2,0,0,0,0,0,0,3,1,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1,1,1,48.0,1,3,1,0,0,0,6,92000.0,11.429554725537322,1,61.0,1,0,0,0,0,0,0,3,4,0,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2,0,0,18.0,1,2,3,0,0,0,2,64000.0,11.06665398721974,1,51.0,2,0,0,0,0,0,0,3,1,0,3.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,43.0,0,1,1,0,0,0,5,112800.0,11.633380483255026,1,51.0,2,0,0,0,0,0,0,3,1,0,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
4,1,1,49.0,1,1,1,0,0,0,6,129800.0,11.773757787382696,2,41.0,2,0,1,1,0,0,0,3,4,0,3.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1,1,1,51.0,1,1,1,0,0,0,2,69900.0,11.154835234271214,3,51.0,2,1,0,1,0,0,0,3,4,0,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
1,0,0,85.0,0,3,2,0,1,1,1,46000.0,10.736418414365376,2,21.0,2,0,1,0,0,0,0,3,1,1,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1,1,0,24.0,0,2,3,1,0,0,6,80000.0,11.289794413577894,3,61.0,2,0,0,0,0,0,0,3,4,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1,1,0,71.0,1,5,2,0,1,0,1,34500.0,10.448743588106625,1,21.0,2,0,1,0,0,0,0,3,4,1,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
1,0,0,34.0,0,4,1,0,0,0,2,53000.0,10.87806606028079,1,101.0,2,0,0,0,0,0,0,3,1,1,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
2,0,0,35.0,1,3,3,0,0,0,1,49410.0,10.807928350453047,1,51.0,2,0,0,0,0,0,0,3,2,0,3.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1,0,0,63.0,1,4,3,0,0,0,1,35000.0,10.463131911491967,3,41.0,2,0,1,0,0,0,0,3,3,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2,0,0,47.0,1,2,1,0,0,1,5,80000.0,11.289794413577894,2,51.0,3,0,1,0,0,1,0,3,3,0,3.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2,0,1,40.0,0,2,1,0,0,0,1,33900.0,10.431199791458543,2,41.0,2,1,0,0,0,0,0,3,3,0,3.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2,0,0,47.0,1,3,1,1,0,0,5,104000.0,11.552155793461898,1,41.0,2,0,0,1,1,0,0,3,3,3,3.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
4,0,0,55.0,1,4,3,0,1,1,3,63900.0,11.065090289695444,1,71.0,1,0,1,0,0,0,0,3,3,0,3.0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0,0,33.0,0,4,2,1,0,0,2,39100.0,10.573903321093981,1,51.0,1,0,1,0,0,0,0,3,3,0,3.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,1,0,22.0,0,2,3,1,0,0,4,56000.0,10.933124826700707,1,51.0,2,0,0,0,0,0,0,3,3,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,27.0,1,5,3,0,0,1,1,29700.0,10.298935994257638,1,61.0,2,0,0,0,0,0,0,3,3,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1,0,0,31.0,1,3,1,1,0,0,3,68000.0,11.127277689932466,1,31.0,1,0,0,1,0,0,0,3,4,0,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,1,1,28.0,0,4,3,0,0,0,1,30000.0,10.308985993422082,1,41.0,2,0,0,0,0,0,0,3,3,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2,0,0,36.0,0,5,3,0,0,0,1,37000.0,10.518700218288165,1,101.0,2,0,1,0,0,0,0,3,2,0,3.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
2,0,0,71.0,1,3,2,0,1,0,1,42600.0,10.659633006160352,2,51.0,2,0,0,0,0,0,0,3,2,0,3.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1,0,0,37.0,1,2,1,1,0,1,5,105000.0,11.561725152903833,1,31.0,1,0,1,0,0,0,0,3,3,0,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,1,1,25.0,0,2,3,1,0,0,5,105000.0,11.561725152903833,1,41.0,2,0,0,0,0,0,0,3,3,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,32.0,0,4,3,1,0,1,3,52000.0,10.859018228147887,1,61.0,1,0,0,1,0,0,0,3,4,1,3.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,1,0,57.0,1,5,3,0,0,0,1,31220.0,10.34884622430597,1,51.0,2,1,1,0,0,0,0,3,2,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
2,0,0,72.0,1,1,2,0,1,0,1,30000.0,10.308985993422082,2,31.0,2,0,0,0,0,0,0,3,3,1,3.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
2,0,0,30.0,1,2,3,0,0,0,2,69000.0,11.141876276228,1,6.0,2,0,0,0,0,0,0,3,3,0,3.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,36.0,0,3,2,0,0,0,1,39000.0,10.571342565808699,1,102.0,1,0,1,0,0,0,0,3,4,1,3.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,0,38.0,0,2,2,0,0,0,2,50000.0,10.819798284210286,1,51.0,1,0,1,1,1,0,0,3,3,0,3.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,39.0,1,3,2,0,0,0,5,131200.0,11.784485777414298,1,61.0,1,0,0,0,0,0,0,3,4,0,3.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4,1,0,24.0,0,5,3,0,0,0,2,70000.0,11.156264806643742,1,31.0,2,0,0,0,0,0,0,3,4,0,3.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
1,0,1,40.0,0,3,2,0,0,0,3,45000.0,10.714439990727769,2,31.0,2,0,0,1,0,0,0,3,4,0,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0,0,25.0,1,5,3,0,0,0,2,45300.0,10.721084386282662,1,51.0,2,0,0,1,0,0,0,3,3,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1,0,0,77.0,1,2,2,0,1,0,1,33000.0,10.404293143019792,2,61.0,2,0,1,0,0,0,0,3,4,0,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,0,0,32.0,1,1,1,1,0,0,5,90000.0,11.407576060361786,1,71.0,1,0,0,1,1,0,0,3,4,0,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2,0,0,29.0,0,4,3,0,0,0,2,70000.0,11.156264806643742,1,31.0,2,0,0,0,0,0,0,3,1,0,3.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1,1,0,60.0,1,2,1,0,0,1,4,79700.0,11.286037411751035,2,71.0,2,0,0,1,1,0,0,3,4,2,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,0,0,42.0,0,3,3,0,0,0,1,33000.0,10.404293143019792,1,61.0,2,0,0,0,0,0,0,3,4,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3,0,0,56.0,1,1,2,0,0,1,2,40500.0,10.609081944147828,1,41.0,2,0,0,0,0,0,0,3,4,0,3.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
3,0,0,29.0,0,4,3,0,0,0,1,30400.0,10.322230781590136,1,31.0,2,0,1,0,0,1,0,3,4,1,3.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1,0,0,36.0,0,2,3,0,0,0,1,34200.0,10.440010162389305,1,61.0,1,1,1,1,0,0,0,3,4,0,3.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,1,1,45.0,1,1,1,0,0,0,4,100000.0,11.51293546492023,1,61.0,2,0,0,0,0,0,0,3,4,0,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,1,0,40.0,0,1,3,0,0,0,5,115000.0,11.652696102959753,2,51.0,3,0,0,1,0,0,0,3,4,0,3.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
1,0,0,22.0,1,2,3,0,0,0,1,45000.0,10.714439990727769,1,31.0,2,0,0,1,0,0,0,3,3,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,26.0,1,3,3,0,0,0,1,40000.0,10.596659732783579,1,51.0,2,1,0,1,1,0,0,3,3,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,42.0,0,3,1,0,0,0,2,40000.0,10.596659732783579,2,71.0,2,0,0,1,0,0,0,3,4,0,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1,1,0,85.0,1,3,2,0,1,1,2,35300.0,10.471666571132038,2,21.0,2,0,0,1,0,0,0,3,4,0,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
3,0,1,32.0,0,5,3,0,0,0,1,42000.0,10.645448706505872,1,81.0,2,0,1,0,0,0,0,3,2,0,3.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1,0,0,43.0,0,5,1,0,0,0,3,52000.0,10.859018228147887,3,61.0,1,1,1,0,0,0,0,3,2,0,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,0,0,74.0,0,2,2,0,1,0,1,30000.0,10.308985993422082,2,51.0,2,0,0,1,0,0,0,3,2,0,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0,0,60.0,0,1,3,0,0,1,2,53600.0,10.889323003601277,1,71.0,1,0,0,0,0,1,0,3,3,0,3.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0,0,35.0,1,2,3,0,0,0,2,48000.0,10.778977123006351,1,71.0,2,0,0,0,0,0,0,3,2,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,0,33.0,0,2,1,0,0,1,4,82700.0,11.322986972837104,2,61.0,1,0,0,0,0,0,0,3,3,0,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,36.0,0,2,3,0,1,0,3,59000.0,10.985309671896763,1,31.0,1,0,0,0,0,0,0,3,3,0,3.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,1,1,25.0,1,2,2,0,0,0,3,43000.0,10.668978650219241,1,41.0,2,0,0,0,0,0,0,3,3,0,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
4,0,0,29.0,0,5,3,0,0,0,1,35000.0,10.463131911491967,1,51.0,2,0,0,0,0,0,0,3,3,0,3.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1,0,0,75.0,0,1,2,0,1,0,1,32100.0,10.376642461280849,1,10.0,2,0,0,0,0,0,0,3,4,1,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
4,0,0,21.0,0,2,3,0,0,0,3,59000.0,10.985309671896763,1,31.0,1,0,1,1,0,0,0,3,4,0,3.0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2,0,0,26.0,0,4,3,0,0,0,1,50000.0,10.819798284210286,1,21.0,2,0,1,0,0,0,0,3,3,0,3.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0,0,33.0,1,2,3,1,0,0,3,46000.0,10.736418414365376,1,41.0,2,1,1,0,0,0,0,3,4,1,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,0,30.0,1,3,3,0,0,0,2,49900.0,10.817796321618971,1,61.0,2,0,0,1,1,0,0,3,4,1,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,0,29.0,1,2,3,0,0,0,2,70000.0,11.156264806643742,2,21.0,2,0,0,0,0,0,0,3,4,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
2,0,0,47.0,0,3,3,0,0,0,2,68000.0,11.127277689932466,3,41.0,1,0,1,1,0,0,0,3,4,0,3.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1,1,0,26.0,0,1,3,0,0,0,1,43000.0,10.668978650219241,1,21.0,2,0,1,0,0,0,0,3,3,1,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0,0,42.0,0,4,1,0,0,0,4,65000.0,11.082157933374816,3,71.0,1,0,0,0,0,0,0,3,4,0,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1,0,25.0,0,4,3,0,0,0,2,70000.0,11.156264806643742,1,51.0,2,0,0,0,0,0,0,3,4,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
3,0,0,77.0,1,1,1,0,1,0,2,43000.0,10.668978650219241,1,51.0,1,0,1,0,0,0,0,3,1,0,3.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0,0,54.0,1,4,3,0,0,0,1,38000.0,10.545367754151743,3,91.0,2,0,0,0,0,0,1,3,1,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
3,0,0,27.0,0,4,3,0,0,0,2,36000.0,10.491301994830229,1,51.0,2,1,1,0,0,0,0,3,4,1,3.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1,1,1,43.0,0,3,2,0,0,0,4,95000.0,11.461642696843066,2,51.0,1,0,0,1,1,0,0,3,4,0,3.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4,1,1,51.0,1,1,1,0,0,0,3,60000.0,11.002116507732017,3,41.0,2,0,0,1,0,0,0,3,4,1,3.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3,0,0,41.0,0,5,2,0,0,0,6,88000.0,11.385103457032141,1,71.0,1,0,0,0,0,0,0,3,4,0,3.0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2,0,0,55.0,1,1,1,0,0,0,3,60000.0,11.002116507732017,1,41.0,1,0,0,0,0,0,0,3,3,0,3.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2,0,0,46.0,0,5,2,0,0,1,2,50000.0,10.819798284210286,1,101.0,2,0,0,0,0,0,0,3,2,0,3.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1,0,0,31.0,1,4,1,1,0,0,4,67400.0,11.118415133585586,1,61.0,1,0,0,0,0,0,0,3,3,0,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2,0,0,58.0,0,3,2,0,0,0,2,48400.0,10.78727575364831,3,102.0,1,1,0,1,1,0,0,1,2,1,3.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,0,0,49.0,1,4,3,0,0,0,1,42400.0,10.65492722584759,3,101.0,2,0,0,0,0,0,0,3,2,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2,0,0,59.0,1,5,1,0,0,0,1,50000.0,10.819798284210286,1,41.0,2,0,1,0,0,0,0,3,2,0,3.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1,0,0,53.0,1,2,2,0,0,0,1,30000.0,10.308985993422082,1,41.0,2,0,1,0,0,0,0,3,3,1,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2,0,0,45.0,0,2,2,0,0,0,4,95760.0,11.46961078295093,2,81.0,1,0,0,0,0,0,0,2,2,0,3.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0,0,64.0,1,3,3,0,0,0,1,29000.0,10.275085591132715,1,102.0,2,0,1,0,0,0,0,3,2,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1,0,0,31.0,1,3,3,0,0,0,1,45500.0,10.725489582719506,1,51.0,2,0,1,0,0,0,0,3,3,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,1,66.0,1,4,2,0,1,1,1,40400.0,10.606609816118151,1,41.0,2,0,1,0,0,0,0,3,2,1,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
1,1,1,50.0,1,3,2,0,0,0,3,64800.0,11.079076314320059,1,51.0,2,0,1,0,0,0,0,3,3,0,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,27.0,1,2,3,0,0,0,2,70000.0,11.156264806643742,1,41.0,2,0,0,1,1,1,0,3,4,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,1,1,31.0,1,2,3,0,0,0,2,70000.0,11.156264806643742,1,31.0,2,0,1,0,0,0,0,3,4,0,3.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,0,51.0,1,2,3,0,0,0,3,42300.0,10.652566005416872,1,71.0,1,0,1,0,0,0,0,3,3,0,3.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,58.0,1,2,2,0,0,0,1,45000.0,10.714439990727769,1,61.0,2,0,1,0,0,0,0,3,4,0,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,0,36.0,0,3,3,0,0,0,1,52000.0,10.859018228147887,1,6.0,1,0,1,0,0,0,0,3,4,1,3.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,1,0,58.0,1,2,2,0,0,0,1,43000.0,10.668978650219241,2,21.0,2,0,1,1,0,0,0,3,4,0,3.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,0,0,60.0,0,3,2,0,0,1,2,69700.0,11.151969943847991,3,71.0,1,0,0,0,0,0,0,3,4,0,3.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2,0,0,26.0,1,3,3,1,0,0,3,77000.0,11.251573687764477,1,11.0,2,0,0,1,1,0,0,3,4,0,3.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2,0,0,33.0,0,4,3,0,0,0,2,50000.0,10.819798284210286,2,21.0,1,0,1,0,0,0,0,3,3,0,3.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,0,0,32.0,1,2,3,0,0,0,4,70000.0,11.156264806643742,1,102.0,1,0,1,0,0,0,0,3,2,0,3.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
